,Comment,id,date,Pos,Neg,Neu
45,Reminds me of FORD SUVs….,"
 @wjazdnakana779
 ",1 year ago,0.0,0.0,1.0
46,"I love the new Ford Puma.

I mean, Maserati...","
 @ChilangoWerito
 ",1 year ago,0.412,0.0,0.588
47,It reminds me of Ford Puma,"
 @iuli3se
 ",1 year ago,0.0,0.0,1.0
48,,"
 @belovedcar3299
 ",1 year ago,0.0,0.0,0.0
49,,"
 @hade6905
 ",11 months ago,0.0,0.0,0.0
50, 🇮🇹 ,"
 @brunomazzeo4562
 ",1 year ago,0.0,0.0,1.0
51,"Gorgeous SUV, but the headlights design looks like Ford Puma","
 @dioralcide8490
 ",1 year ago,0.418,0.0,0.582
52,You are the best car brand,"
 @umarq131
 ",1 year ago,0.457,0.0,0.543
53,i love this song. Who know the name of this music?,"
 @angelsrider
 ",1 year ago,0.318,0.0,0.682
54,,"
 @kannansurendran
 ",1 year ago,0.0,0.0,0.0
55,Nice,"
 @BrownBrownie
 ",1 year ago,1.0,0.0,0.0
56,Wow luxury car and super car but billionaire can enjoy this but do rich business means one day get ,"
 @kumarajith9133
 ",1 year ago,0.484,0.0,0.516
57,Topp,"
 @algebralineare1
 ",1 year ago,0.0,0.0,1.0
58,Not another SUV please,"
 @gcosmecorral2652
 ",1 year ago,0.0,0.395,0.605
59,That's good but i like Maserati Supercar than :<,"
 @quengjoecars47
 ",1 year ago,0.362,0.289,0.348
60,Does it go 185?,"
 @cheesegyoza
 ",1 year ago,0.0,0.0,1.0
61,not everything has to be an SUV,"
 @THESLlCK
 ",1 year ago,0.0,0.0,1.0
62,what a wonderful song. who is the music by?,"
 @elsaschnickschnack8936
 ",1 year ago,0.346,0.0,0.654
63,Can someone tell me if this is an actual song? Thanks!!,"
 @heatherlynn192
 ",8 months ago,0.258,0.0,0.742
64,I watched everything but a proper car ad,"
 @gustavomercado1599
 ",1 year ago,0.0,0.0,1.0
65,What is the name of the background music anyone?,"
 @solomonking4373
 ",1 year ago,0.0,0.0,1.0
66,Bella bella finalmente,"
 @francescoalfredoberritto7010
 ",1 year ago,0.0,0.0,1.0
67,It would be nice to know the cost and how many miles on a full charge. Very little information and this video so sad,"
 @claudiaostrem6290
 ",1 year ago,0.101,0.144,0.756
68,When Jaguar F type and Ford Panda had a baby :,"
 @kanekiken2002
 ",1 year ago,0.0,0.0,1.0
69,Remember Ford Puma!,"
 @aimpat
 ",1 year ago,0.0,0.0,1.0
70,// (0:12) the Watch??  does anyone know the article number,"
 @K.E.T.0.
 ",11 months ago,0.156,0.0,0.844
71,Who is the musical artist?,"
 @tima582
 ",1 month ago,0.0,0.0,1.0
72,What's name of background music ?,"
 @user-gz7zj5jh8t
 ",5 months ago,0.0,0.0,1.0
73,Can I build the mc20,"
 @blankk3192
 ",1 year ago,0.0,0.0,1.0
74,Anyone could tell me what's the song?,"
 @gfgermanfernandez
 ",1 year ago,0.0,0.0,1.0
75,À boomer car for Gen Z.,"
 @Vadogga
 ",7 months ago,0.0,0.0,1.0
76,ford puma 2020 - italian version,"
 @user-wl4xe4yt4r
 ",1 year ago,0.0,0.0,1.0
77,Anyone know the song please?,"
 @edm0305
 ",1 year ago,0.365,0.0,0.635
78,"Song please???,,,,,,","
 @regularbrick195
 ",7 months ago,0.0,0.0,1.0
79,What's the name of the song ?,"
 @oguzhankoyuncu4235
 ",10 months ago,0.0,0.0,1.0
80,what music is this?,"
 @Redwill
 ",1 year ago,0.0,0.0,1.0
81,Jaguar?,"
 @sineset2688
 ",1 year ago,0.0,0.0,1.0
82,What's the song?,"
 @roxanevandenbroeck5207
 ",1 year ago,0.0,0.0,1.0
83,"Maserati = The Italian Mercedes Benz
Alfa Romeo = The Italian BMW","
 @1990Thunderbolt
 ",1 year ago,0.0,0.0,1.0
84,Song used?,"
 @HeartBreakKidxX
 ",1 year ago,0.0,0.0,1.0
85,Looks like a fatter Ford Puma,"
 @mahadali619
 ",1 year ago,0.385,0.0,0.615
86,SUV is not the way to go for the future.,"
 @JohnSmith-dg3rd
 ",1 year ago,0.0,0.0,1.0
87,Song?,"
 @ryann2821
 ",1 year ago,0.0,0.0,1.0
88,"Ford Puma exterior 
Luxury and high quality Interior","
 @vinnie1827
 ",1 year ago,0.0,0.0,1.0
89,전면 디자인 너무 구림.,"
 @wristhurt
 ",1 year ago,0.0,0.0,1.0
90,Ford puma deluxe,"
 @ken_heine5941
 ",1 year ago,0.0,0.0,1.0
91,1st Comment,"
 @legitinvestor
 ",1 year ago,0.0,0.0,1.0
92,First,"
 @aidaaliten8817
 ",1 year ago,0.0,0.0,1.0
93,Yea,"
 @eltontan1026
 ",1 year ago,0.0,0.0,1.0
94,Ford puma,"
 @user-ni6cs9pr6r
 ",1 year ago,0.0,0.0,1.0
95,"Sembra una Ford Puma… colpo al cuore per chi come me adora le Maserati!!!
Dove sono i designer…. Ma come vi viene in mente","
 @3ChFlash
 ",1 year ago (edited),0.0,0.0,1.0
96,Ford puma copy,"
 @Bones38400
 ",1 year ago,0.0,0.0,1.0
97,"Sorry  but its UGLY 
Il looks like à Ford puma on the front.
The back is unfortunately not better.
The LEVANTE dispite being old, looks à bit better. 
Maserati,You need to faire the the désigner team","
 @NB-yc1ro
 ",1 year ago,0.069,0.339,0.592
98,"The rest of the car looks good, but tell me the front doesn’t look almost EXACTLY like a Ford Puma. Disappointing bit of styling, especially since the front represents the “face” of the car.","
 @MultiTopgearfan
 ",1 year ago,0.122,0.11,0.768
99,No more SUV!!!,"
 @oskso8093
 ",1 year ago,0.0,0.606,0.394
