,Comment,id,date,Pos,Neg,Neu
14,"Love this car, can’t wait to see top spec drive.","
 @paulp4342
 ",1 year ago,0.429,0.0,0.571
15,Maserati is right on track with their model range. And all looking gorgeous!,"
 @lolkevandewitte1713
 ",6 months ago,0.263,0.0,0.737
16,"Great video. Right on point, interesting, yet brief information with interesting comments as always :-D Also it helped me a lot doing my own article since I'm a car journalist too :-D :-D Thanks a lot, Mat","
 @patrikhala1910
 ",1 year ago,0.476,0.0,0.524
17,It's nice to see Maserati back in the game !,"
 @kauhren
 ",1 year ago,0.279,0.0,0.721
18,"I'm a big fan of Maserati, plus it just sounds so cool saying ""I drive a Maserati"" than it would a Porsche or BMW. Love the Black & Yellow of the Trofeo model shown too.","
 @Chalto
 ",1 year ago,0.253,0.0,0.747
19,I'd have the Maserati all day long. Looks good. Should be a smaller wheel base though with coupe design and rapid movement front seats for easy rear access. Easy to do and would slow for a beautiful car instead of a car that's just a little too long. Did I mention it would have to be petrol or diesel though.  Don't want an electric heap of junk,"
 @fritzmuller8246
 ",1 year ago (edited),0.178,0.017,0.805
20,"Now the fully electric Folgore and Granturismo S are what I’m really interested in! I like this SUV, but if I could afford it, I’d go for the Macan or potentially the new electric suv that Porsche is rumoured to be launching soon.","
 @atthelord
 ",1 year ago,0.099,0.0,0.901
21,I love the new interior it’s minimal and contemporary  ,"
 @nelee_nkosi4372
 ",1 year ago,0.375,0.0,0.625
22,"The Grecale is just a beautiful design. The Porsche Mecan  is a lovely design, the BMW x 4 may just be any other car from any other manufacturer. Doesn’t matter what BMW you drive they all look the same. They have lost their way. The Maserati is the pick of the bunch. ️","
 @marcoaverono6323
 ",1 year ago,0.16,0.042,0.799
23,"I see more design inspiration from the MC20. Clearly this suv is supposed to be more youthful than Levante, I will say I wasn’t expecting Grecale to use the Nettuno but instead the 2.9 V6 but I’m glad they didn’t.

If it was me shopping for a suv in that class I’d first look at Stelvio, Grecale, then Jaguar since they have more character and quirks than the Germans and Volvo.","
 @La-yt1wr
 ",1 year ago,0.137,0.0,0.863
24,"I have to say I love how the launch of both levante and model s were shown as a clip. Seems like they lisened to all the criticism for just redirecting to other videos, just great to see.","
 @martinhavel1970
 ",1 year ago,0.247,0.066,0.686
25,The car looks a lot cheaper than I thought. The entry price version competes with the glc 63s and stelvio which imo look better and have way better interiors.,"
 @samuelharris2473
 ",1 year ago,0.188,0.0,0.812
26,I would take the Macan for reliability but Italian body design is no doubt amazing!,"
 @petersalee
 ",1 year ago,0.231,0.281,0.488
27,This car has to prove itself to be good for the Maserati brand to live on,"
 @showtaito1075
 ",1 year ago,0.162,0.0,0.838
28,"Not only does the front look a bit like the Puma, but the side profile is also strikingly similar to the current Focus. That's not a complaint, just an observation. ","
 @lukecrowley571
 ",1 year ago,0.136,0.0,0.864
29,EV shouldn’t be ugly. Love this Maserati.,"
 @Buhles
 ",1 year ago,0.336,0.264,0.4
30,"Maserati's future looks bright. I wonder if there'll be a plug-in version? Something similar, but more powerful, than the system Jeep uses  Should be easy to make.
BTW.. The facelifted Guilia and Stelvio will get the same 2.0l mild-hybrid engine.. Finally.","
 @heinedenmark
 ",1 year ago,0.216,0.0,0.784
31,A very exciting new addition to the market.  I congratulate Maserati on the design of this car.,"
 @Wolfson47
 ",1 year ago,0.34,0.0,0.66
32,Well out of all of those the x4 would be last on the list. It still looks good but the others are stunning,"
 @simmo2745
 ",1 year ago,0.257,0.0,0.743
33,Would be quite concerned about reliability.  Would always pick the Porsche.,"
 @cvn6555
 ",1 year ago,0.0,0.0,1.0
34,"Literally my first thought when I saw the thumbnail : ""who put a Maserati grill on a Suzuki Swift"" ","
 @vhuthuowenmulamu5287
 ",1 year ago,0.114,0.0,0.886
35,Amazing how Ford is now making the Maserati designing ,"
 @rf615
 ",1 year ago,0.322,0.0,0.678
36,"Fortunate enough to see one already on the road, it did have all the wrap on it, but it sounded nice!! And went like you know what!!","
 @sheepskin1993
 ",1 year ago,0.296,0.0,0.704
37,"I think it is nice looking.  Size wise it's nearer X5 and cayenne than x3/x4,stelvio or macan.","
 @owenmcdonald5922
 ",1 year ago,0.296,0.0,0.704
38,"Beautiful design, especially the Trofeo in yellow.","
 @kindface
 ",1 year ago,0.394,0.0,0.606
39,"As a maserati fan and driver i liked it. But just  one thing, it looks very smilar to Ford Puma from the frobt angels, especially the headlights… weldone Maserati..","
 @volkanyalcin2130
 ",1 year ago,0.124,0.0,0.876
40,"The Maserati Grecale’s performance looks strong, but it also reminds me of Ford Puma","
 @waitotong9590
 ",1 year ago,0.142,0.0,0.858
41,Love Maserati and Alfa - had a Gran Turismo and a Gulia in the past - amazing the BOLX,"
 @pd1648
 ",1 year ago,0.381,0.0,0.619
42,"They really did a great job with Maserati recently, I hope Alfa will get same treatment","
 @lufetm
 ",1 year ago,0.378,0.0,0.622
43,It’s honestly a really good looking car,"
 @Gragss
 ",1 year ago,0.608,0.0,0.392
44,"Front design is totally mess. I believe, you can replace headlights with Ford Puma’s headlights in case you need :) Rear design looks ok for me.
Overall, disappointingly exterior design looks like a facelifted Levante. Material quality, engine, sound and interior design is quite nice.","
 @ahmeto9142
 ",1 year ago,0.202,0.106,0.692
45,It looks pretty awesome to be fair….even in yellow!,"
 @vantheman1238
 ",6 months ago,0.52,0.0,0.48
46,"It's just too bad you can't get to see a full practical review of this new Maserati Grecale with a walk around tour of the outside, a full view of the interior, and a launch from 0 to 60 with all the other practical reviews... how many people can it comfortably seat in the rear, leg room, head space, trunk or boot space, etc. And, yes, the Mat examination of the rear exhausts and vents with the ultimate ""carwow stick of truth"" to reveal any lies. Lol!!!","
 @roger.g.walters_6398
 ",1 year ago,0.121,0.089,0.791
47,"Maserati is reinventing itself for the decade, it’s cool to see","
 @daeshavvn
 ",1 year ago,0.187,0.0,0.813
48,I personally think it looks stunning,"
 @thabsmashego676
 ",1 year ago,0.394,0.0,0.606
49,Good looking vehicle like most Italian made cars but every time I start my 155 v6 manual I  fall in love again,"
 @vineshnaidoo9402
 ",1 year ago,0.358,0.0,0.642
50,Good to hear that Maserati are launching some new models,"
 @RazSux
 ",1 year ago,0.244,0.0,0.756
51,Absolutely stunning.   It's a no brainer...Maserati all the way...,"
 @fern8220
 ",1 year ago,0.255,0.217,0.528
52,When I saw these I thought Maserati was entering the  premium performance hatchback market… never would have guessed it was an SUV…,"
 @kickorsidumain6140
 ",1 year ago,0.0,0.0,1.0
53,"Wow
For a second I thought I was being pranked. 
This looked like a modified Suzuki swift. Lol ","
 @Allanfrancisxavier
 ",1 year ago,0.522,0.0,0.478
54,"About time Maserati does something good. With their new mc20 snd this, maserati is again in the game.","
 @TheNativestyle89
 ",1 year ago,0.146,0.0,0.854
55,"If they could stuff a power output past the Porche, it could be the first SUV to hit 200. 
Guess we have to wait for that 1500+hp Bugatti to come out.","
 @aaronsorensen5165
 ",1 year ago (edited),0.0,0.0,1.0
56,Maserati is definitely underrated.,"
 @thbgruen
 ",1 year ago,0.474,0.0,0.526
57,"As a Ghibli owner, I really like this grecale and Maserati is coming back to its popularity over the years. Poseidon is back with its beautiful trident ","
 @aayf699
 ",1 year ago,0.308,0.0,0.692
58,Looks damn fantastic!,"
 @marcelmotorzoneza9626
 ",1 year ago,0.513,0.356,0.132
59,Mat and Yianni you both are my favourite car reviewers and drag racers ever,"
 @okithdesilva129
 ",1 year ago,0.0,0.128,0.872
60,I can't wait for this to be reviewed and drag raced,"
 @theblueeyes3889
 ",1 year ago,0.0,0.174,0.826
61,I love the current Maserati range. My only complaint comes when I go and shake my piggy bank to see if I can afford one.,"
 @timhancock6626
 ",1 year ago,0.155,0.144,0.701
62,The Grecale is a beut. Reminds me of the Macan a lot in the front.,"
 @Wusitsomethingisaid
 ",1 year ago,0.0,0.0,1.0
63,Looks cute No sense of aggression that I think of when I think of Maserati,"
 @matthewh630
 ",1 year ago,0.172,0.253,0.575
64,I am a happy owner of a grecale Modena in white and black (previous RR Sport). Always stopped from people on the street that cheer the beautiful design,"
 @cimbro01
 ",1 month ago,0.322,0.056,0.621
65,We have to wait for Doug to measure the panel gaps for us first.,"
 @Kryojenix
 ",1 year ago,0.0,0.0,1.0
66,"It looks great, and way nicer that the BMW and the Porsche, which more “lumpy”.
And while I normally wouldn’t choose a yellow car and yellow is a very “risky” colour on cars, I like this Maserati. ","
 @evangelinewandering9547
 ",1 year ago (edited),0.241,0.0,0.759
67,Imagine a Stelvio with a Grecale interior! Mama mia!,"
 @BuschMarco
 ",1 year ago,0.0,0.317,0.683
68,"Looks Fantastic , better than all its rivals....","
 @SuperTerminator50
 ",1 year ago,0.565,0.0,0.435
69,"Looks unique and stylish, different, as Italian cars ought to be. Shame there's no hybrid or PHEV option, you can either be a dinosaur or chose electrons, no in-between option. You need that in this day and age. But the interior looks really uninspiring, just hope it has the material quality to match Germany's best. Overall, I'm not 100% sold, need to see it in person. I think like other Masers, the Trofeo should bring Grecale to life. I think the EV version would be more attractive.","
 @magnustan841
 ",1 year ago,0.176,0.053,0.771
70,Not bad for a first time small SUV.,"
 @revelare_xvii6269
 ",1 year ago (edited),0.322,0.0,0.678
71,Big moves made by Masserati in the last 12 months,"
 @leochiriac667
 ",1 year ago,0.0,0.0,1.0
72,We should totally see more Maseratis in vids,"
 @adamisgo8694
 ",1 year ago,0.0,0.0,1.0
73,I dont know about this car but i know that they did hell of a good job with mc20!,"
 @StariKomunista
 ",1 year ago,0.157,0.273,0.57
74,The design is epic ,"
 @techfans3500
 ",1 year ago,0.0,0.0,1.0
75,Matt is a busy man making the best YouTube content!,"
 @electsteveallen
 ",1 year ago,0.36,0.0,0.64
76,The rear light signature is definitely boomerang stylie even if the actual unit shape isn't.,"
 @pauln0371
 ",1 year ago,0.162,0.0,0.838
77,I love how the front end of the Grecale is basically a Ford Puma and the rear end is a copy-paste from the ford escape lol,"
 @dylanwells9490
 ",1 year ago (edited),0.303,0.0,0.697
78,This is the coolest looking car I’ve seen in a while,"
 @Jenson-lx9eg
 ",1 year ago,0.0,0.0,1.0
79,People have been asking for a Stelvio between the base and the Quad for three years; here ya go. Entry level Grecale: About 10% more hp/tq and far more luxury with all the goodness of a Stelvio for about $65K US. This will compete very well in the lease wars with Macan and X3/X4 and that is exactly what Maserati needs to do: MOVE PRODUCT.,"
 @trevorsutherland5263
 ",1 year ago,0.078,0.052,0.87
80,Has anyone ever done a video comparing maintenance costs between petrol and their electric counterparts??,"
 @AhmedAli-the1st
 ",1 year ago,0.0,0.0,1.0
81,"Will wait to see how good the build quality is before I make an opinion, famously shocking these days","
 @scottishfanta
 ",1 year ago,0.134,0.125,0.741
82,It does look well smart but I'd still have the Macan.,"
 @johnmackay7789
 ",1 year ago,0.274,0.0,0.726
83,It'd be awesome if petrol car companies made their last petrol cars like ultra loud and powerful. Go out with a bang and take advantage of all the sexiness that petrol engines can offer. Imagine last petrol Maserati with a Ferrari engine or some other bonkers shit like that.,"
 @jakuburban6289
 ",1 year ago (edited),0.238,0.062,0.701
84,That ground clearance though...,"
 @streamingvideo6654
 ",1 year ago,0.0,0.0,1.0
85,Liking the new intro Matt and team!,"
 @iliassoussi7829
 ",1 year ago,0.333,0.0,0.667
86,This car is GORGEOUS!!! Much better looking than any BMW or Porsche,"
 @carloslewis8448
 ",11 months ago,0.46,0.0,0.54
87,"Say what you want, but the Italians really do know how to design a handsome car!","
 @haserotmalach7324
 ",1 year ago,0.306,0.0,0.694
88,That Maserati suv is stunning ,"
 @aranbasra
 ",1 year ago,0.394,0.0,0.606
89,"is it a coincidence that the alfa romeo tonale and Maserati grecale came around the same time?.. idk, but that's a beautiful suv
the Italians have entered the toughest and most popular car segments... wish them best of luck","
 @cyrilthomas9730
 ",1 year ago (edited),0.412,0.048,0.541
90,Gorgeous design. Time will tell if they are reliable too,"
 @mihaiszilagyi9987
 ",1 year ago,0.308,0.0,0.692
91,"How much does it cost to service this vehicle, and does it have hybrid capabilities?","
 @wiloubre1957
 ",1 year ago,0.0,0.0,1.0
92,I mean I am not expecting such design from Maserati,"
 @XD-zl8sq
 ",1 year ago,0.0,0.0,1.0
93,I love how the electric one doesn't scream 'electric',"
 @ethanb4ughan
 ",1 year ago,0.518,0.0,0.482
94,Looks are subjective but I like Maserati.,"
 @ahmedsyed3436
 ",1 year ago,0.394,0.0,0.606
95,"Ford Puma in front, Jaguar on the back. ""Well"" done Maserati!","
 @alxdava2004
 ",1 year ago,0.0,0.0,1.0
96,"Pretty fucking rad. Thanks for all the content, Matt.","
 @mwbrandon90
 ",1 year ago,0.477,0.0,0.523
97,i think the all touch looks EPIC,"
 @avip9
 ",1 year ago,0.0,0.0,1.0
98,It's so difficult to find a fast car these days.,"
 @saymyname218
 ",1 year ago,0.0,0.259,0.741
99,"I'd love to see an last ICE Gran Turismo Trofeo.

Or even better. A Gran Turismo MC Stradale Trofeo","
 @luccadornellas5042
 ",1 year ago (edited),0.307,0.0,0.693
100,"Pretty disappointed in the front end looks. Maserati’s usually have great front ends and the Levante is one of the best in the SUV class, but this one just looks off, and has the Macan style bug eye headlights but with worse proportions. The Alpha is still the best looking compact and I’d take the Macan over this for looks as well. The x4 is worse, but I’ve never been a fan of their designs. Would be interesting to see what it’s like in the interior/to drive. The Levante is a mixed bag inside, with some awesome leathers but also some mediocre plastics and electronics. If this can iron out those issues, it could be one of the better interiors. The Alpha is the most fun to drive in this class imo, even if the Macan is objectively a better handling vehicle. If this can replicate the Alpha but with more features and a better interior, it could be really great (despite the front end). Hard not to get a Porsche if you were actually buying one though, just for reliability.","
 @regal842
 ",1 year ago,0.226,0.065,0.71
101,"Levante side, puma front, kuga rear. I m italian and i m so disappointed
I like the interiors, really modern and elegant and i m very excited for the performance of the trofeo, although is a v6...","
 @gabrieleb5408
 ",1 year ago (edited),0.234,0.106,0.661
102,"Thanks Mat! You are One of Few, That Tell truth about Maserati, without Licking to The German Cars.","
 @cccccccccccccccc5858
 ",1 year ago (edited),0.256,0.0,0.744
103,"Damn, that looks great!!","
 @brentl1931
 ",1 year ago,0.499,0.288,0.213
104,"Not bad for an XL Model, was going to guess XLT","
 @cessealbeach
 ",1 year ago,0.222,0.0,0.778
105,Absolutely gorgeous especially in that yellow!! ,"
 @davelawrence594
 ",1 year ago,0.494,0.0,0.506
106,Idk why but it reminds me of Suzuki swift  love it,"
 @amsadek483
 ",1 year ago (edited),0.465,0.07,0.465
107,"The thing is that, the new Tesla roadster is pretty much a speculation, no official release date has been announced. So until we get specs of the new Tesla roadster, or a release date, I wouldn't call any new EV a Tesla beater.","
 @damilolaakanni
 ",1 year ago,0.075,0.052,0.873
108,"Well looks like Fiat is doing  a great job with Maserati and the Alfas.  Now Fiat how about brining back the Lancia brand.  I would say I would love the Alfas concentrating on sedans and SUVs, Maserati on pricing a 20% or so less than Ferrari and the Lancia can come back with killer hatchbacks, estates type of cars.","
 @stevejohnson2108
 ",1 year ago,0.192,0.064,0.744
109,Maserati I would pick over Porsche ! There are so many Porsche about now and not so many Maserati. Plus this is a lot cooler than a Porsche ,"
 @heartsnicky
 ",1 year ago,0.0,0.0,1.0
110,"Nice video, the Grecale looks good, but the headlights are so so, the interior is very modern, i thing that the new Alfa Romeo Tonale has more character","
 @gilveradoriano3726
 ",1 year ago,0.133,0.0,0.867
111,Looks great ,"
 @stephenlane9168
 ",1 year ago,0.804,0.0,0.196
112,Great looking car.,"
 @PQV-8898
 ",1 year ago,0.672,0.0,0.328
113,"If Maserati is planning to make a change in their brand and get more people to buy their cars then they should at least improve their cars' reliability. Same reason for Alfa Romeo, if you're gonna be driving a car for years. Reliability is what should be focused on too.","
 @yithenntan7875
 ",1 year ago (edited),0.107,0.0,0.893
114,"If that Gran Turismo Folgore is a two-door coupé, does it really need to be that big and long?","
 @luccadornellas5042
 ",1 year ago,0.0,0.0,1.0
115,The car looks amazing the shine on it is fabulous only thing is that the back bumper doesn't look like a part of a masarete,"
 @fathimazahrasyed2408
 ",1 year ago,0.246,0.072,0.682
116,"Looks funny,like a Ford Puma mixed with a Macan and X4,im worried about reliability and i would take  a Macan over this anytime :D","
 @md-detailing3163
 ",1 year ago,0.166,0.091,0.743
117,Kinda disappointed it didn't have frameless doors like other maserati models.,"
 @muhammadizzat9011
 ",1 year ago,0.175,0.196,0.629
118,"The Stelvio looks better than the Grecale IMO. But god, both are gorgeous LOL. Well done Stellantis.","
 @stellaa1328
 ",1 year ago,0.594,0.0,0.406
119,Love your videos Carwow!,"
 @Maks368_
 ",1 year ago,0.6,0.0,0.4
120,Do we really know that the Grecale Trofeo will use the Nettuno V6 instead of the Alfa 2.9 TT V6?,"
 @rlsedition
 ",1 year ago,0.0,0.0,1.0
121,Great presentation. Can't wait for you to review the Aston Martin Vantage V12,"
 @therenascence7792
 ",1 year ago,0.255,0.0,0.745
122,"Love it, really smart","
 @barney2700
 ",1 year ago,0.782,0.0,0.218
123,Alfa romeo needs to make a larger sedan to compete with 5 series or 7 series!!,"
 @thewedge8823
 ",1 year ago,0.0,0.0,1.0
124,I love the new introduction!!!,"
 @dylangreenpersonal
 ",1 year ago,0.629,0.0,0.371
125,"Stick on some Ford badges, and it’s the Puma!","
 @colinrenfrew48
 ",1 year ago,0.0,0.0,1.0
126,Prefer levante exterior design but grecale interior is more slick & modern.,"
 @miakitty6
 ",1 year ago,0.0,0.0,1.0
127,I love your videos Mat and all your videos are insane,"
 @okithdesilva129
 ",1 year ago,0.282,0.181,0.537
128,Interiors are really good,"
 @gabrieleb5408
 ",1 year ago,0.516,0.0,0.484
129,That's such big Ford Puma vibes... and I can't unsee it,"
 @harrison1019
 ",1 year ago,0.0,0.0,1.0
130,I think it looks pretty nice,"
 @juanpablocorreiaecheverria2857
 ",1 year ago,0.667,0.0,0.333
131,MASERATI delivers the pleasure with style ,"
 @mohamadattar9330
 ",1 year ago,0.425,0.0,0.575
132,No.  This is just a slightly larger hatchback.  But you can't charge as much if you tell people it's a hatchback.,"
 @DonLee1980
 ",1 year ago,0.0,0.082,0.918
133,"All these vehicles pay homage to the infiniti fx, the first ever sport crossover vehicle.","
 @T3rm3nator
 ",1 year ago,0.0,0.091,0.909
134,Looks in some angles like a Ford Puma and BMW Z8 mix. The taillights look a bit like the ones of the Ford Focus or Kuga. Not sure if i like it,"
 @Prof.Dr.Diagnose
 ",1 year ago (edited),0.218,0.057,0.725
135,This is an interesting Maserati. Specially the electrical one,"
 @ricardomiguel3D
 ",1 year ago,0.252,0.0,0.748
136,"It’s not ugly, does kinda remind of a Ford Puma a lot but the yellow gives it this toy car ish look","
 @alwaysiyi272
 ",1 year ago,0.089,0.0,0.911
137,"20 years ago nobody thought 1000+ HP production cars would ever be a reality. Could 2000 HP in a stock production car ever happen? When is too much, too much?","
 @stevend3753
 ",1 year ago,0.0,0.0,1.0
138,looks really terrific,"
 @jjensen7789
 ",1 year ago,0.629,0.0,0.371
139,"We all like different things and looks are subjektive. That said, this car and the mc20 is just meeeh in regards to styling. Here today, forgotten tomorrow in my opinion.","
 @kerim1204
 ",1 year ago,0.077,0.059,0.864
140,I would get one,"
 @christianandino1603
 ",1 year ago,0.0,0.0,1.0
141,"I like the idea of the Grecale Folgio 
But the interior does not make me think wowser . 
The Stelvio has a better interior . 
But I could live with that . Go Folgio .","
 @lesleyriseam1282
 ",1 year ago,0.168,0.08,0.752
142,The middle touch screen has finally changed to more bigger than the old one,"
 @WkrJN-ov5qc
 ",1 year ago,0.0,0.0,1.0
143,The Alfa Romeo is always going to be the best looking car,"
 @Lesliechow9
 ",1 year ago,0.276,0.0,0.724
144,Front end looks more like it should be called the Maserati Greyscale.,"
 @rootsmanuva82
 ",1 year ago,0.202,0.0,0.798
145,"Over 9 minutes on Maserati, yet the new Alfa Romeo Tonale was somehow completely ignored on Carwow. I wonder why?","
 @Smogas
 ",1 year ago,0.0,0.132,0.868
146,Nice looking suv...still prefer the the current bmw x4,"
 @vindevhunta4905
 ",1 year ago,0.259,0.0,0.741
147,Could have been THE car to by in this segment with frameless doors. Now it's just one of the choices...,"
 @andrewlin5119
 ",1 year ago,0.0,0.0,1.0
148,The front headlights give me Z8 vibes,"
 @ManchMancho
 ",1 year ago,0.0,0.0,1.0
149,I love where Maserati is going,"
 @alwaleedalthani9624
 ",1 year ago,0.512,0.0,0.488
150,These touch screens are madness and real danger for safety drive. I'm sure that the old fashioned commands will come back sunner or latter.,"
 @Babel7078
 ",1 year ago,0.162,0.201,0.637
151,What’s worse than the reliability of a Maserati? An electric Maserati.,"
 @filthytharuler5761
 ",1 year ago,0.0,0.256,0.744
152,The  I like puma headlights would look really nice on a low sports car but sport car days are over ,"
 @driverj1337
 ",1 year ago,0.185,0.082,0.732
153,"I never rally liked the new Puma, but this version is quite ok","
 @f00lxpl
 ",1 year ago,0.217,0.112,0.671
154,Great car but granturismo Folgore is dope awesome,"
 @osgabriel20
 ",1 year ago,0.577,0.0,0.423
155,Maserati cars are luxurious and powerful so this new Maserati Grecale will be a insane SUV,"
 @okithdesilva129
 ",1 year ago,0.151,0.146,0.703
156,"Do European car manufactures time their cars from 0-100km/0-62mph, which would explain the off-set in your 0-60mph times?","
 @kevinmcfadden1991
 ",1 year ago,0.0,0.0,1.0
157,"As long as its not highly priced, it'll sell well. Their doing what Porsche did when they weren't doing well, they came up with the Cayenne. Something to learn here folks; when you go downhill, just sell an SUV, problem solved!","
 @KB43_
 ",1 year ago,0.142,0.058,0.799
158,"Reminds me totally of the Ford Puma, but in more expensive…","
 @PatricksFinanzen
 ",1 year ago,0.0,0.0,1.0
159,That looks really nice. Much better looking than the Levante.,"
 @drawwithdan5821
 ",1 year ago,0.439,0.0,0.561
160,I’ll have one please:) stunning.,"
 @leelifeson9150
 ",1 year ago,0.394,0.0,0.606
161,"Porsche Macan, it's quick, good quality and nice design. 
Many Masaraties look very nice but the poor build quality is the reason why it will not be for me.","
 @jespermller676
 ",1 year ago,0.165,0.119,0.716
162,I love it!!!!!!!!,"
 @gmor1996
 ",1 year ago,0.843,0.0,0.157
163,love listening mat speaking italian,"
 @Caiss
 ",1 year ago,0.512,0.0,0.488
164,Its an interesting car indeed.,"
 @damarfadlan9251
 ",1 year ago,0.403,0.0,0.597
165,"This looks like a beautiful and stunningly fast car.  
It's a shame Maserati is owned by Stellantis, which means it's really a tarted-up FIAT.  
I would suggest that if you buy one of these, over a couple of years of ownership, you will have many opportunities to establish a close relationship with the service manager at your local Maserati dealer.

The replacement of physical controls by touch screens is a really big turn off for me.","
 @LoadOShite
 ",1 year ago,0.117,0.04,0.843
166,I like it I want it but Macan is hard to beat,"
 @louis3831
 ",1 year ago,0.252,0.139,0.609
167,"Looks like a Ford Puma in the front. Already looks dated imo. Imagine this had a Levante front design, now that would be a nice looking car.","
 @freejones2997
 ",1 year ago,0.194,0.0,0.806
168,Literally an E-PACE with a Maserati logo slapped on it,"
 @mss7305
 ",1 year ago,0.0,0.0,1.0
169,"Masertais used to make me go ""wowzers!"" 

Yet, even in bright yellow and improved badging it still looks....well fake... almost like someone has converted a Skoda Enyaq into a Maserati...

IN FACT, just like how peeps used to convert their MR2's into Ferrari 360's and just 'cruise' around... still sounds lovely","
 @ianfindlay3450
 ",1 year ago,0.248,0.0,0.752
170,"Grecale is the beautiest one, but in the narrow streets of Italy I prefer Quadrifoglio, not high Stelvio instead low Giulia; considering how crazy fast is and our traffic in the end I will downgrade to 280 horsepower 2 litres 4 wheel drive powertrain ; considering how lazy I am, I'll keep driving same car all around the world! Giulia a beauty with no time, an instant classic you will be fascinated for the next 50 years and more...
Freedom everyone 
Bye","
 @robertopiedimonte2078
 ",1 year ago,0.162,0.124,0.714
171,"Amazing logo intro guys, but I'd be even cooler if it were shorter. Same idea, but in one short 2 second breath","
 @MRebReanu
 ",1 year ago,0.107,0.0,0.893
172,Really AMAZING SUV car from Maserati just Im gonna say اللهم أرزقنا ياااا️ااارب,"
 @moksetharous9639
 ",1 year ago,0.287,0.0,0.713
173,Maserati could be one of the best selling premium car brand in the future.,"
 @exoticdriver84
 ",1 year ago,0.244,0.0,0.756
174,"I like it, it'd be hard to pick between it and the Stelvio though. Both better than the Germans offerings though, had a go in a new macan and it was shit, like most Porsches.","
 @camraman17
 ",1 year ago,0.198,0.125,0.677
175,"The Italians are known to have some electrical gremlins, and Maserati has a reputation of shoddy build quality. So here's an all-electric maserati... lol. ""Well maybe maserati isn't the brand experience for you.""","
 @jrzez
 ",1 year ago,0.14,0.0,0.86
176,Maserati all the way,"
 @antonhemming163
 ",1 year ago,0.0,0.0,1.0
177,you know how amazing the mc20 looks? Well this is the opposite of that.,"
 @js002003
 ",1 year ago,0.33,0.0,0.67
178,"""You won't stop car buying comparison site"" i like that","
 @c-emoji4225
 ",1 year ago,0.385,0.0,0.615
179,"Hey Mat, can you review the Toyota GR86?","
 @narasimmanramu4753
 ",1 year ago,0.0,0.0,1.0
180,I love it :),"
 @mladenostojic5373
 ",1 year ago,0.878,0.0,0.122
181,They just had one job and that was to maintain that analog clock. Just that one job,"
 @T0NYMANUEL
 ",1 year ago,0.0,0.0,1.0
182,I legit thought it was a Ford Puma in the title. It looks so similar,"
 @_-Anthony-_
 ",1 year ago,0.0,0.0,1.0
183,I would like to see a small part at the screen where you SEE matt talking!! It makes the video more fun and a bit more personal in my opinion........,"
 @anwarboulayoune5579
 ",1 year ago,0.211,0.0,0.789
184,Stunning looking car,"
 @connorbryant8060
 ",1 year ago,0.565,0.0,0.435
