,Comment,id,date,Pos,Neg,Neu
10,"Hi Mat,

Thanks for all the Carwow content. I know you tend to drag race top of the line cars but I was wondering whether Carwow would consider racing a Skoda Octavia VRS Diesel 4x4 with a BMW xDrive 320d. They have roughly the same specs on paper and I'd be interested to see which performed better on the runway. Also, seeing Yianni in a Skoda might be quite enjoyable.

Best wishes,

Harry","
 @harrystanley2576
 ",2 years ago,0.277,0.017,0.706
11,"I have a 2019 Stelvio QV (US specs). I love driving it. The sound when you gun it - or even idle it in ""dynamic"" mode is awesome.","
 @bj.schmor5485
 ",2 years ago,0.262,0.076,0.662
12,I had a 2013 Cadillac CTS with a 3.0l NA V6 with 270hp and over three years my avg. mpg was 18.9. This car has smashingly good fuel economy for what it is.,"
 @trevorsutherland5263
 ",2 years ago,0.091,0.0,0.909
13,"I think that the Stelvio and Maserati Levante are two of the best cars out there regardless. They are so out of my price league these days it's not true, but having owned five Alfas of a lesser status over 20 years I absolutely love them. They didn't rust and they were reliable and great fun to drive. The carbon fibre drive shaft is made by Hitachi.","
 @timhancock6626
 ",1 year ago (edited),0.238,0.021,0.741
14,"Alfa Roméo makes some of the best cars, it's so underrated, that sound... so beautiful","
 @tamerdjelailia3206
 ",2 years ago,0.414,0.0,0.586
15,I once rented a giulia for a weekend alpine driving.  I finally understood what James May once said.  Driving an Alfa gives you that fizz feeling between your legs.,"
 @0farmerjohn0
 ",2 years ago,0.059,0.0,0.941
16,"I am driving this car in red, with carbo ceramic brakes and carbon seats. All what Matt says is true, the good and the bad but this is an extremely fun car to drive.","
 @sylvainrousseau2454
 ",2 years ago,0.219,0.056,0.725
17,It’s nice to see Stelvios are catching on in the states even though the majority are 2.0 Ls. I love the sound of that 2.9 L V6 though. That uneven headers snarl.,"
 @alexpaumen3937
 ",2 years ago,0.2,0.0,0.8
18,"Amazing car. For the exhaust noise without out in Race Mode you can instal a Forza Componenti Exhaust Bypass for the Ferrari 480 and etc, works good on the Alfa and has a remote you use to open or close the exhaust valves","
 @organiccold
 ",2 years ago,0.136,0.134,0.73
19,"Fab car and don’t forgot about the proper aluminium paddle shifters for the gears! They feel so good to use, bang bang bang changing through the gears! Try it in manual mode it’s seems more snappy. I have a Giulia so that’s my experience. Use it in manual and you’ll enjoy it more!","
 @KuldeepSingh-qs6sf
 ",2 years ago,0.184,0.0,0.816
20,Used ones hold their value pretty well here in the States. They’re still in the $50-60k range. Hard to find one with the carbon seats.,"
 @lotsofcurveslover
 ",2 years ago,0.256,0.047,0.698
21,"It's simply the best mini SUV in the market!
Idc what anyone says, if it had a German badge, people would have gone crazy over it","
 @rg6982
 ",2 years ago,0.15,0.08,0.769
22,"I have a 2020 stelvio in missano blue with Nero pack with yellow brakes and am so impressed with the reliability so far and the power. I can’t even imagine how a quad feels. Amazing vehicle, amazing brand.","
 @daniels7862
 ",2 years ago,0.272,0.0,0.728
23,This is the review I've been waiting for.  One of the best super SUV's,"
 @tinashetf2836
 ",2 years ago,0.403,0.0,0.597
24,"For those wondering, the engine in the QV is the F154BB that you find in the California T, with 6 cylinders instead of 8!","
 @audiquattro2003
 ",2 years ago,0.0,0.0,1.0
25,"And the Giulia (own a petrol Veloce myself) is just as bloody brilliant! So sad AR doesn't sell as well as German brands, because those two cars based on the Giorgio platform are simply best in class! Honestly...","
 @guywerb
 ",1 year ago,0.164,0.178,0.657
26,For 99.9% of the people I think going with a slush box  automatic as opposed to a dual clutch automatic is the better choice. Dual clutches are just jerkier when you're driving around town.,"
 @Paul-pj5qu
 ",2 years ago (edited),0.088,0.0,0.912
27,"Man this reviews and videos are getting better and better, and matt is so funny,my favorite car review channel","
 @ferentcristian6455
 ",2 years ago,0.362,0.0,0.638
28,This is more lovely than the audi equivalent. Would much rather have this than any other equivalent car. What a masterpiece ,"
 @Trucker-Moosey
 ",2 years ago,0.313,0.0,0.687
29,This thing is simply beautiful; for that you can forgive its minor faults.  It's also a very rare sight given the outdated stigma in the UK with regards to reliability.,"
 @Will85M
 ",2 years ago,0.171,0.088,0.741
30,Awesome review Matt. Spot on with the stelvio !  I Love this car,"
 @shay9393
 ",2 years ago,0.488,0.0,0.512
31,"Same colour as my  sprint veloce cloverleaf. Except the white paint didn’t glisten, it went a bit tango with the rust….  Lovely car, small can of Castrol GTX with every tank of 5 star and she ran perfectly.","
 @funkyfin3023
 ",2 years ago (edited),0.19,0.0,0.81
32,Could probably do 3.2 0-60 with launch control. It really should have it. I hope they update it and add it some day if they haven't already since this review. This one is on my future shortlist IF it has launch control. Brake boosting is so bad for the car.. I am not saying LC is good for it but at least it's controlled to behave precisely as it should.. I recon brake boosting with this much power is just ripping through that trans.,"
 @teddym2808
 ",3 months ago,0.1,0.028,0.873
33,It is great that you mentioned the real world range of the car. This way we can put all the EVs in some sort of perspective. Thank you! keep doing that!,"
 @poxer1
 ",2 years ago,0.192,0.0,0.808
34,The Stelvio is the prettiest SUV out there and the QV is certainly one of the quickest.  Alfa Romeo has hit a home run with this beautiful car.,"
 @ianrodd9232
 ",1 year ago,0.309,0.0,0.691
35,"As an Alfa lover the whole notion of automatic and SUV make me want to throw a wobbler. However..it is arguably the best. And 3.6 for something that big almost alters the law of physics. That ground it was going over looked pretty ropey, were you testing the other cars you said ride better, on an equal surface?","
 @howardlake6178
 ",2 years ago,0.225,0.029,0.746
36,This is by far my favourite suv car. My neighbor has one and every morning and evening I get to hear the thunderous engine ,"
 @DriftedDreams
 ",2 years ago,0.0,0.0,1.0
37,"I think this is your greatest review youve ever done, thank you Matt.","
 @davidb8348
 ",2 years ago,0.401,0.0,0.599
38,"Not sure if you mentioned it, but the engine is connected to an eight speed ZF gearbox.

What an amazing car, such a shame that people are more interested in the boring German rivals…","
 @TheMilanMovies
 ",2 years ago,0.201,0.187,0.612
39,"I love these cars so much, I went & braught the veloce version, the only suv I would ever consider.
Just a shame the pockets weren't deep enough for the quad.","
 @chrisswizz
 ",2 years ago,0.134,0.099,0.767
40,"was owning the 159 ti selespeed and thought of either the Giulia or the Stelvio when I went for a new car in 2018, but the reliability (or lack thereof) of the 159, paired with the small boot of either of the cars (couldn't fit my golfing gear inside) made me go for a Mazda CX-5 instead.. reliability-wise the best decision i've ever done..","
 @cdh79
 ",2 years ago,0.084,0.081,0.836
41,You can have the exhaust valves open 100% of the time after a 10 min mod. I have done the same on my Giulia AND Stelvio. Awesome !,"
 @deanzolabeckett
 ",9 months ago,0.148,0.074,0.777
42,"Matt: why didn't we wash it
Guy I don't know: we just couldnt find any water
Matt: that's a crap excuse","
 @Mikey-cc2ny
 ",2 years ago,0.062,0.124,0.813
43,Great review. Thanks. Still wondering why other reviews can't match your 0-60 time. Well done,"
 @DeotheLeo1
 ",6 months ago,0.431,0.0,0.569
44,"this is one of my best cars of all time...it's well designed, fun to drive and quick as fk.. ","
 @jazzip2989
 ",2 years ago,0.375,0.0,0.625
45,I love this car,"
 @Pozimind
 ",2 years ago,0.677,0.0,0.323
46,I love the design of this car!🇮🇹,"
 @supercarspotternl6400
 ",2 years ago,0.473,0.0,0.527
47,Mat the whole video: damn those brakes are good,"
 @warrior8154
 ",2 years ago,0.23,0.214,0.556
48,"3:19

What I didn't expect but it made my day nonetheless.
Thank you editor.","
 @chrisnjugi8309
 ",2 years ago (edited),0.213,0.0,0.787
49,Just the best SUV ever built love it,"
 @dannyschmid3803
 ",2 years ago,0.583,0.0,0.417
50,Hands down one of the best handling suvs!!!,"
 @zanmacarol7926
 ",2 years ago,0.42,0.0,0.58
51,"Mat, why don’t you use the specialist timing gear on drag races? Would give a more accurate brake test result with no human error as to where the white line is.","
 @sammyjane7319
 ",2 years ago,0.0,0.201,0.799
52,"Thanks for another great review  is it possible you could make one of Giulia, with the 190 horsepower diesel, and use the special timing gear  thanks in advance from Denmark 🇩🇰","
 @michaelfuglsangnielsen8735
 ",2 years ago,0.318,0.0,0.682
53,"1 big question left unanswered.

Can this refreshed model fit a tow bar ?","
 @verliebt3465
 ",2 years ago,0.2,0.0,0.8
54,"11,9 seconds in 1/4 mile is impressive for an SUV... ","
 @Brunoperes_88
 ",2 years ago,0.268,0.0,0.732
55,The previous stelvio looked more aggressive with its red paint job ...this one seemed to be less aggressive n tamed due to its white paint job..THE RED LOOKED LIKE A FERRARI ️,"
 @ZachariasVlog
 ",2 years ago,0.098,0.115,0.787
56,"I own the Alfa Romeo Giulia, and it’s a beauty. I do hate that they don’t have launch control but other than that, car is perfect! A bit disappointed you guys didn’t wash the SUV for the review.","
 @doggiedan7828
 ",2 years ago,0.175,0.147,0.678
57,"The list should be „shortlist, consider and buy“. Or have you tested any cars recently, that one should avoid? Maybe go ahead and test one of those. Should be fun. I like your videos","
 @flowryan87
 ",2 years ago,0.153,0.058,0.789
58,"Loving your videos , entertaining, funny and most importantly informative","
 @thabangmagana869
 ",2 years ago,0.711,0.0,0.289
59,"I appreciate the effort put in the ""che cazzo"" at 6:54 ","
 @tizianoiannaccio9045
 ",2 years ago,0.231,0.0,0.769
60,My dream car! Grande Alfi! ,"
 @Scyrixus
 ",2 years ago,0.392,0.0,0.608
61,I have a Alfa Giulia Ti Sport and it's a fantastic car.  It hugs the corners like a dream and beautiful to look at.  I've had it for a year with zero issues.,"
 @ronin7645
 ",2 years ago,0.398,0.0,0.602
62,It's gotta be worth it just for the Alpha Rumble....Those noises are sublime,"
 @godskrilla4270
 ",2 years ago,0.137,0.0,0.863
63,"I can buy this car just for it’s engine sound 
Awesome","
 @mobinhamedi3650
 ",2 years ago,0.313,0.0,0.687
64,"As a proud owner of the Limited F1 Edition of the Stelvio, I can see the 2021 iteration has taken most of the exclusive elements from our limited edition, :)","
 @alpwang1305
 ",2 years ago,0.227,0.11,0.664
65,"I really enjoyed the Video and the way Matt complimented the Alfa Stevlio Brakes was hilarious.
If you review the Mercedes Benz GLC63s Coupe, i would really appreciate it!!!","
 @WealthAcademyPtyLtd
 ",2 years ago,0.36,0.0,0.64
66,I love the designs of all the Italian cars!🇮🇹,"
 @rainbowfish4579
 ",2 years ago,0.391,0.0,0.609
67,Would love to own one of these Would be a blast,"
 @Julian-do7bv
 ",2 years ago,0.318,0.0,0.682
68,"Road feedback, comfort, passion and emotion. Rather than just filling out a checklist, Alfas are designed to brighten up your life! ","
 @benito8030
 ",2 years ago,0.338,0.0,0.662
69,Brilliant honest review. Everyone goes German but this is the car the petrol head should get,"
 @Birky_41
 ",2 years ago,0.245,0.0,0.755
70,would love to see a comparison between this and the updated fpace svr,"
 @striderhiryu9501
 ",2 years ago,0.276,0.0,0.724
71,"Matt is on to us..., always skips to the end to watch the 1/4-mile","
 @emilvestin5244
 ",2 years ago,0.0,0.0,1.0
72,Just love the Stelvio as well as all the other Alfas. As a matter of fact I own a 159. ,"
 @nunonoronha
 ",2 years ago,0.346,0.0,0.654
73,Absolutely beautiful cars Alpha are. My only problem is the positioning of the number plate. I like symmetry!,"
 @DonKhan237
 ",2 years ago,0.345,0.113,0.542
74,For me the stelvio quadrifoglio is my favorite suv ,"
 @LorenzoBeck513
 ",2 years ago,0.273,0.0,0.727
75,"I see this car passing me on the road, it's so imposing, distinct, and elegant.","
 @jpch8814
 ",1 year ago,0.183,0.11,0.707
76,I didn’t even know there was such a vehicle like this. I just bought a Buick GX Encore ST 2021 and I love it.,"
 @clarissacastro6552
 ",2 years ago,0.283,0.0,0.717
77,Woah! That sound!! I did not expect that! ,"
 @Dheeeeraj
 ",2 years ago,0.0,0.0,1.0
78,one of the best looking suv ever!,"
 @adibafiq6945
 ",2 years ago,0.428,0.0,0.572
79,"Matt you should do a comparison/drag race with the Alfa,X3M,GLC63 ","
 @aln74
 ",2 years ago,0.0,0.0,1.0
80,Great review Matt and who needs launch with a 3.6 ,"
 @markc6030
 ",2 years ago,0.339,0.0,0.661
81,Alfa is making so much cool cars! We should support it.,"
 @rohitgoyal7258
 ",2 years ago,0.382,0.0,0.618
82,The best SUV of its category ,"
 @domenicoscangiaterra1583
 ",7 months ago,0.457,0.0,0.543
83,"As an alfa owner. Everything mat says is true, no car makes you feel more special than an Alfa.","
 @zachsmith9233
 ",2 years ago,0.241,0.092,0.667
84,"I love these alfas. They are beautiful.
The wheels just seem a tit to small in my eyes.","
 @JJJT-
 ",2 years ago,0.367,0.0,0.633
85,"Mat can you make cornering speed, through the same corner a standard part of your performance car review videos? Cheers","
 @eldonscase
 ",2 years ago,0.147,0.0,0.853
86,What a beatufull SUV! Great stuff Matt,"
 @dyrranbaumeester4191
 ",2 years ago,0.468,0.0,0.532
87,Man I'd love one of these  ticks every box. One of them being analogue dials ,"
 @hadlee89
 ",2 years ago,0.231,0.0,0.769
88,"I have the same stelvio in the same spec except its a veloce, but damn guys. If you can buy an alfa, you’ll never regret. They are beautiful and ride like no other cars( not super duper cars) when you behind the wheel you dont care for that screen","
 @ismailislamov7533
 ",2 years ago,0.177,0.214,0.61
89,Would love to see a drag race between this Stelvio V6 against the VW Touareg V6 as standard....come on Mat I know you can get them.,"
 @tulongahenoch3422
 ",2 years ago,0.149,0.068,0.783
90,"It's a great day when Doug Demuro and Carwow recently uploaded high performance, practical Italian car reviews","
 @bonzobonanza
 ",2 years ago (edited),0.215,0.0,0.785
91,"A recent dealer installed ECU update to address a remote start issue also changes exhaust behavior and the exhaust baffles now open in Dynamic as well as Race mode, you can now drive with traction control on and soft / comfort suspension with the exhaust nice and loud.","
 @fpnbrian
 ",11 months ago,0.183,0.121,0.696
92,"Does make me wonder how AR will respond to the EV revolution? The idea of an Alfa without an internal combustion engine has me wondering if if can be regarded as an Alfa Romeo. Much as I adore Alfa Romeo, I wonder if they can survive the transition.........I know that Jaguar (another company with a reputation for some great IC engines) has managed to make the transition, but are they really Jaguars?","
 @simonhodgetts6530
 ",2 years ago,0.072,0.0,0.928
93,We definitely need a ‘LaFerrari vs 911 turbo s that would be ,"
 @aggeletopoulos__6874
 ",2 years ago,0.231,0.0,0.769
94,"Hey Matt, how is the wind noise from wheels and side-mirrors in this upgraded Stelvio ? You've complained about this in the pre-upgrade one, cheers mate.","
 @Doublezeroand7
 ",2 years ago,0.108,0.094,0.799
95,We need more Alfas on the road.,"
 @betterbeavailable
 ",2 years ago,0.0,0.0,1.0
96,That sound. Damn. ,"
 @DJMaxY16
 ",2 years ago,0.0,0.574,0.426
97,"I freakin ️ this car
Would love to own one️","
 @gldi8hr
 ",1 year ago,0.375,0.0,0.625
98,What about the other issues that Alfa is facing on reliability of their cars?,"
 @aljashmi1
 ",2 years ago,0.0,0.0,1.0
99,Alfa Romeo s sedan and SUV both looks nice and rare ,"
 @hemands4690
 ",1 year ago,0.237,0.0,0.763
100,"3.6 seconds is great not only for SUV, it is superfast car territory","
 @90boiler
 ",1 year ago,0.255,0.0,0.745
101,"I like it a lot (and have a soft spot for Alfas, like many of us) but, for this money, you can buy the new Porsche Taycan Cross Turismo - as reviewed by Matt a few days ago (a ""buy"" from Matt). The Porsche is very fast, a good everyday car and is supposed to handle incredibly. I suspect it will always keep its residual better than an Alfa too. The price is just too high for the Alfa here - I suspect they will not sell many (again).","
 @typicalexpat4670
 ",2 years ago (edited),0.126,0.07,0.804
102,Mat's got some real Dominic Torreto Vibes in the intro today.!!,"
 @arnavchavan5465
 ",2 years ago,0.0,0.0,1.0
103,Coolest high performance SUV on the market. It's meant to be driven and enjoyed.,"
 @Irvine5312x6ma
 ",2 years ago,0.202,0.0,0.798
104,"Front double wishbone suspension is not just from sport cars.
Alfa 156 (family sedan and caravan) and 147 (family hatch) have the same front double wishbone suspension :D","
 @zoransvaler
 ",2 years ago,0.13,0.0,0.87
105,Imagine the launch in this alfa with porsche's launch control,"
 @syedfairoz3953
 ",2 years ago (edited),0.0,0.0,1.0
106,"Damn, this might just be the best sounding V6 car","
 @LordSidious802
 ",2 years ago,0.282,0.181,0.537
107,Just switched from 20 years of BMW ownership to the 280bhp Stelvio…. Absolutely love it.,"
 @CaptainGarratt
 ",2 years ago,0.243,0.0,0.757
108,"Stelvio revving:
Youtube: [Music] 
Subtitles never been than precise","
 @BestXD97
 ",2 years ago,0.0,0.0,1.0
109,"The Interior seems a lot better than before, now it's not a complete disaster of an interior for 75k.","
 @bornfalcon4020
 ",2 years ago,0.292,0.0,0.708
110,i wish i could afford a quadrifoglio they are amazing,"
 @jnf1270
 ",2 years ago,0.565,0.0,0.435
111,"Alfa Romeo Teledial wheels have to be one of the best looking wheels ever, almost tied with the AMG Monoblock Aero and the Corvette C4 Salad Shooters.","
 @spiderjerusalem8284
 ",2 years ago,0.139,0.0,0.861
112,It's just wonderful really init. Non of its competitors even come close in terms of desirability,"
 @GazMoz78
 ",2 years ago,0.198,0.0,0.802
113,Great review as always Mat!,"
 @ryanfrisby7389
 ",2 years ago,0.523,0.0,0.477
114,Love this car and the Giulia,"
 @amojaden1228
 ",2 years ago (edited),0.457,0.0,0.543
115,"Hi Matt, I would love to see a drag race between the Stelvio 2021 vs Maserati Trofeo 2021 and the AMG GLC and possible a comparison review of each as these 3 are on my short list and I'm unsure which one I want, they all have to redeeming features, and I would value your judgement on this. thanks","
 @chrissladden4593
 ",2 years ago,0.181,0.063,0.756
116,You need to find someone in the UK to lend you a P1 for a drag race . Love the Stelvio by the way .,"
 @kerrinmarr9204
 ",2 years ago,0.167,0.076,0.757
117,What a machine ,"
 @thibaultmberabahizi9381
 ",2 years ago,0.0,0.0,1.0
118,Best looking SUV ever ,"
 @bogdaneduard3473
 ",2 years ago,0.583,0.0,0.417
119,I drive it - excellent steering!,"
 @milchschnitt8065
 ",2 years ago,0.571,0.0,0.429
120,"Sexy, unique, fast, and less than 100k. What more do u need? Def my next SUV hopefully. Also shift lights in the dash which are dope af!","
 @saadqureshi7127
 ",2 years ago,0.21,0.0,0.79
121,Matt went all in with imitation this time,"
 @giorgiotommasini6828
 ",2 years ago,0.0,0.0,1.0
122,Total masterpiece ,"
 @ArmandShahinian
 ",1 year ago,0.804,0.0,0.196
123,Best Suv is the Stelvio...in all classes,"
 @bruni66
 ",1 year ago,0.412,0.0,0.588
124,"I'm really not a fan of these kinds of cars, but there is something appealing about this Alfa. I think I'd still take a Macan thought.","
 @kyleholloway3470
 ",2 years ago,0.0,0.069,0.931
125,"The amount of views carwow has in 1 hour is . 
Absolutely amazing ( in a German accent)","
 @rivirueren3383
 ",2 years ago,0.239,0.0,0.761
126,"Matt sweared in italian without censorship? 
Great vid, as always","
 @wilbeugre
 ",2 years ago,0.0,0.268,0.732
127,One of the best and nicest cars I have seen for sure,"
 @steverobertson791
 ",2 years ago,0.548,0.0,0.452
128,All models with number plate at that position is deal breaker for me. Not sure if I am the only one ,"
 @ddbbel5654
 ",2 years ago,0.061,0.092,0.847
129,"I just love my Guilia Ti Q4! Love parking next to BMW and Audi's, so they can see what they're missing!","
 @kd-bc1lz
 ",1 year ago,0.319,0.078,0.603
130,Other manufacturers upgrade/modifiy their new models. Alfa is the only ones that renovates a brand new car according to Mat. But he's probably right...  ,"
 @orvarino
 ",2 years ago,0.0,0.0,1.0
131,"Every time I see a Stelvio QV, I become jealous.
It makes Urus look like a 1st Gen Nissan Juke","
 @ARIES6181
 ",2 years ago (edited),0.128,0.154,0.718
132,2:18 Who else noticed that Mat's socks match the brake callipers?,"
 @espacoautomovel6382
 ",2 years ago,0.0,0.0,1.0
133,Exhaust valve is configurable  in the 2021 version such that it can be opened in non race mode.,"
 @kelvinl.3816
 ",1 year ago,0.0,0.115,0.885
134,Great car. Alfa forever ,"
 @henryagyeman6473
 ",2 years ago,0.577,0.0,0.423
135,"It is so beautiful!
I would definetly buy one!



If I had the money.","
 @peterweisenbach
 ",2 years ago,0.336,0.0,0.664
136,In race mode can you manually put stability control back on?,"
 @neilgilbody2655
 ",1 year ago,0.0,0.0,1.0
137,"I’d love to be at the side of the road with one of these, what do the hazards look like ?","
 @rscholey85
 ",2 years ago,0.271,0.0,0.729
138,What a sound! Wow,"
 @wtwyw9
 ",2 years ago,0.672,0.0,0.328
139,Please do the full in-depth review of Ferrari Roma ,"
 @shantanukulkarni1673
 ",2 years ago,0.223,0.0,0.777
140,He nailed the intro....... Love carwow️,"
 @joanilkas744
 ",2 years ago,0.457,0.0,0.543
141,I like range rover but I'm in love with alfa️,"
 @rishabgta72
 ",2 years ago,0.519,0.0,0.481
142,"Love it, love the sound.","
 @mosfetamplifier2484
 ",2 years ago,0.737,0.0,0.263
143,Absolute Gem of a V6 > Alfa’s 1st attempt on a SUV far outstrips German starters,"
 @willemtaljaard5900
 ",1 year ago,0.0,0.0,1.0
144,"damn, that sound tho","
 @rudolfscheiner3303
 ",2 years ago,0.0,0.474,0.526
145,"The exhaust opens in dynamic above 3,500rpm. Other markets have it open all the time in dynamic.","
 @11SgtStryker11
 ",2 years ago,0.243,0.103,0.654
146,Haha Alfa tried so hard to tell everyone they don’t recognize that term “QV” for the Giulia and Stelvio but everyone insisted on calling it QV so I think they gave up,"
 @CapnToll
 ",2 years ago,0.062,0.044,0.894
147,Love alfas. SPECIAL Cars made from heart And soul.,"
 @martins1279
 ",2 years ago,0.522,0.0,0.478
148,Love that car ️,"
 @TheLordofcod
 ",2 years ago,0.677,0.0,0.323
149,"Giulia Quad owner here - best car I've ever owned. But I get hacked off having to fenagle my golf clubs to barely fit, not to mention I live next to Yellowstone so there's snow/ice on the ground 4-5 months out of the year. Stelvio Quad looks like the answer.","
 @jakelindsay6251
 ",8 months ago,0.157,0.064,0.779
150,"Do believe the hype, I’m loving this car.","
 @antonymunn8386
 ",1 year ago,0.358,0.0,0.642
151,Since when did a double wishbone suspension become an exotic thing? My certain but not to be named British 2 seather from the early 00s (competitor to the MX5) that can be bought for a song nowadays also has double wishbone suspension all around (and an engine in the middle). Nice spin,"
 @nautaki
 ",2 years ago,0.1,0.0,0.9
152,It’s quite unusual tho that you forgot to mention that this car shares the steering system with the Ferrari 458,"
 @zohairossama9956
 ",2 years ago,0.104,0.0,0.896
153,"how about a comparison, along lines a 1 ltr town car v 2 ltr everyday car v performance car v supercar, just to see and understand the differnece in drag times, acceleration and braking, its all well and good having 4 sec 0-60 and 13 sec 1/4 mile but would be nice to see what the real world gaps look like","
 @artherdaily
 ",2 years ago,0.174,0.024,0.801
154,"I can understand Mat’s reluctance to time the 1/4 mile, the car would probably break down before the end","
 @marksmith3464
 ",2 years ago,0.0,0.124,0.876
155,"wow, akrapovic.. cool.. even more!
one other thing BMW doesn't have with this car, great small steering wheel !","
 @shin-eisato5788
 ",2 years ago (edited),0.347,0.0,0.653
156,"Matt Carwow Needs to do laptime series  
on all the cars you review best car end of the year should get a comp giveaway for test drive for 1 person round track","
 @DRAVER127
 ",2 years ago,0.127,0.0,0.873
157,F-pace svr and alfa stelvio QV are underrated cars.,"
 @thebusinesspostt
 ",2 years ago,0.0,0.0,1.0
158,That engine definitely has some Ferrari DNA and that can be heard from the exhausts!!!,"
 @ayushmanagrawal3428
 ",2 years ago,0.191,0.112,0.696
159,My favourite thing about this car are the fat wheels that stick out the sides. Makes it seem like a hot wheel car or something.,"
 @samuelharris2473
 ",2 years ago,0.098,0.0,0.902
160,I just purchased a 2021 Giulia Black carbon with yellow brakes!!! Wow!!! What fun!!! And best looking car on the road!!!!! Loved the video and awesome English enthusiast doing the excellent video on this Italian beauty. Enjoy jour Giulia!,"
 @alessandropetrignani6300
 ",1 year ago,0.546,0.0,0.454
161,Super SUV🇮🇹,"
 @supercarspotternl6400
 ",2 years ago,0.796,0.0,0.204
162,If I can buy this car in next 1 or 2 years I'd be the happiest man on earth ️,"
 @jodsav
 ",2 years ago,0.219,0.0,0.781
163,I would take this over any EV suv.,"
 @mikkejalonen9050
 ",2 years ago,0.0,0.0,1.0
164,Best sounding V6 on the market!!!,"
 @uik99
 ",1 year ago,0.504,0.0,0.496
165,"Such a great car!!!! Proud to say we own a Giulia Veloce ti


Break boost ? Yes! It’s a drivers car.. 

3.6 sec to 100. ️","
 @giannicocilova4627
 ",2 years ago (edited),0.447,0.0,0.553
166,I love this car engine ,"
 @NMSHAFKI
 ",2 years ago,0.583,0.0,0.417
167,6:42 I think they updated that issue and you can now turn on the exhaust also in dynamic mode through the infotainment,"
 @basil5863
 ",2 years ago,0.109,0.092,0.798
168,How good this car is ,"
 @bogdaneduard3473
 ",2 years ago,0.42,0.0,0.58
169,I'm loving it. A grown ups hot hatch,"
 @wristcandy5451
 ",2 years ago (edited),0.394,0.0,0.606
170,"Fantastic car
Let's be honest though we'd all prefer the saloon because that is a damn sexy car","
 @JackoShaco
 ",2 years ago,0.396,0.104,0.5
171,Imagine this thing in 20 30 years from now with everyone in their electric chicken coops and you rev it making  forgotten strange and beautiful noises,"
 @bassboygilo
 ",1 year ago,0.127,0.121,0.752
172,"You are the best show About cars on the internet,so funny,great evaluator.really good job lad.","
 @francoiscleroux825
 ",2 years ago,0.353,0.0,0.647
173,"“Because this is Car Wow, and I’m Matt Watson, and that’s how I roll”  ","
 @bryan15505
 ",2 years ago,0.241,0.0,0.759
174,"buying one this week, this is insane","
 @yichenshen863
 ",4 days ago,0.0,0.31,0.69
175,"This is definitely the best looking SUV 
","
 @UIracing
 ",2 years ago,0.58,0.0,0.42
176,That 'mamma mia' moment at 3:35 was pretty unexpected.,"
 @RDSyafriyar
 ",2 years ago (edited),0.258,0.177,0.565
177,The way this car sound is just ,"
 @Hassan-yy6ev
 ",2 years ago,0.0,0.0,1.0
178,Is it possible you show the volvo v60 t8 polestar? Should be really interesting,"
 @wj7158
 ",2 years ago,0.187,0.0,0.813
179,That tiny honk sound at 3:19 when the door spanked matt's butt!    ,"
 @BZ9
 ",2 years ago,0.0,0.0,1.0
180,That Alfa sounds gorgeous!,"
 @j0nsku335
 ",2 years ago,0.589,0.0,0.411
181,Just me or did the exhaust note have a certain Lancia Stratos rasp to it. Sounds great,"
 @pennanator94
 ",2 years ago,0.29,0.103,0.607
